RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,date,zori,geoid
66,146,Ada County,county,ID,ID,"${str}",2026-01-31,1806.956143,
351,1630,Adair County,county,MO,MO,"${str}",2026-01-31,907.4444444,
353,139,Adams County,county,CO,CO,"${str}",2026-01-31,1827.215394,
356,824,Adams County,county,IL,IL,"${str}",2026-01-31,1036.805556,
362,591,Adams County,county,PA,PA,"${str}",2026-01-31,1251.458333,
365,397,Aiken County,county,SC,SC,"${str}",2026-01-31,1463.04092,
1509,251,Alachua County,county,FL,FL,"${str}",2026-01-31,1656.900348,
2117,390,Alamance County,county,NC,NC,"${str}",2026-01-31,1414.218084,
1510,19,Alameda County,county,CA,CA,"${str}",2026-01-31,2724.441151,
1511,2076,Alamosa County,county,CO,CO,,2026-01-31,1187.5,
823,225,Albany County,county,NY,NY,"${str}",2026-01-31,1619.12517,
824,1270,Albany County,county,WY,WY,"${str}",2026-01-31,1162.324786,
2608,552,Albemarle County,county,VA,VA,"${str}",2026-01-31,1978.46767,
3253,422,Alexandria City,county,VA,VA,"${str}",2026-01-31,2280.474,
1513,528,Allegan County,county,MI,MI,"${str}",2026-01-31,1526.25,
2118,786,Allegany County,county,MD,MD,"${str}",2026-01-31,1016.071429,
2614,35,Allegheny County,county,PA,PA,"${str}",2026-01-31,1488.549001,
367,185,Allen County,county,IN,IN,"${str}",2026-01-31,1148.500522,
371,598,Allen County,county,OH,OH,"${str}",2026-01-31,1124.305556,
829,1200,Amador County,county,CA,CA,,2026-01-31,1908.333333,
1514,1425,Amherst County,county,VA,VA,"${str}",2026-01-31,1059.444444,
2616,239,Anchorage Borough,county,AK,AK,"${str}",2026-01-31,1691.392799,
2121,1715,Anderson County,county,KY,KY,"${str}",2026-01-31,1237.5,
2122,335,Anderson County,county,SC,SC,"${str}",2026-01-31,1423.771696,
2123,737,Anderson County,county,TN,TN,"${str}",2026-01-31,1594.517172,
2124,907,Anderson County,county,TX,TX,"${str}",2026-01-31,1377.25,
3151,556,Androscoggin County,county,ME,ME,"${str}",2026-01-31,1506.388889,
2125,675,Angelina County,county,TX,TX,"${str}",2026-01-31,1363.888889,
3152,115,Anne Arundel County,county,MD,MD,"${str}",2026-01-31,2209.979453,
373,198,Anoka County,county,MN,MN,"${str}",2026-01-31,1642.046185,
1517,1687,Aransas County,county,TX,TX,"${str}",2026-01-31,1609.111111,
2127,104,Arapahoe County,county,CO,CO,"${str}",2026-01-31,1737.600406,
2619,287,Arlington County,county,VA,VA,"${str}",2026-01-31,2572.364982,
2622,806,Aroostook County,county,ME,ME,,2026-01-31,1008.333333,
2623,512,Ascension Parish,county,LA,LA,"${str}",2026-01-31,1872.090428,
1519,963,Ashland County,county,OH,OH,"${str}",2026-01-31,909.6944444,
840,1761,Asotin County,county,WA,WA,"${str}",2026-01-31,1200.0,
2129,1025,Atascosa County,county,TX,TX,"${str}",2026-01-31,1335.0,
841,856,Athens County,county,OH,OH,"${str}",2026-01-31,1130.972222,
2133,252,Atlantic County,county,NJ,NJ,"${str}",2026-01-31,2214.889828,
1523,734,Augusta County,county,VA,VA,"${str}",2026-01-31,1394.603175,
844,1466,Austin County,county,TX,TX,"${str}",2026-01-31,1700.0,
1524,904,Autauga County,county,AL,AL,"${str}",2026-01-31,1870.383333,
376,1998,Avery County,county,NC,NC,,2026-01-31,2200.0,
1525,302,Baldwin County,county,AL,AL,"${str}",2026-01-31,1707.76779,
1526,1114,Baldwin County,county,GA,GA,"${str}",2026-01-31,1074.583333,
3236,113,Baltimore City,county,MD,MD,"${str}",2026-01-31,1713.807668,
2626,73,Baltimore County,county,MD,MD,"${str}",2026-01-31,1701.352085,
1529,1825,Bandera County,county,TX,TX,"${str}",2026-01-31,1405.555556,
381,1974,Banks County,county,GA,GA,,2026-01-31,1465.75,
1530,676,Bannock County,county,ID,ID,"${str}",2026-01-31,1069.353276,
2885,300,Barnstable County,county,MA,MA,"${str}",2026-01-31,2569.277778,
850,1104,Barren County,county,KY,KY,"${str}",2026-01-31,1025.0,
851,1056,Barron County,county,WI,WI,,2026-01-31,878.3333333,
852,699,Barrow County,county,GA,GA,"${str}",2026-01-31,2008.173932,
3084,703,Bartholomew County,county,IN,IN,"${str}",2026-01-31,1339.369963,
853,1619,Barton County,county,KS,KS,"${str}",2026-01-31,832.5,
855,569,Bartow County,county,GA,GA,"${str}",2026-01-31,1711.757407,
1533,635,Bastrop County,county,TX,TX,"${str}",2026-01-31,1886.60373,
856,1168,Baxter County,county,AR,AR,"${str}",2026-01-31,1083.333333,
67,371,Bay County,county,FL,FL,"${str}",2026-01-31,1689.3779,
68,589,Bay County,county,MI,MI,"${str}",2026-01-31,1111.269841,
2137,1094,Beaufort County,county,NC,NC,"${str}",2026-01-31,1295.833333,
2138,356,Beaufort County,county,SC,SC,"${str}",2026-01-31,1986.536989,
2886,1302,Beauregard Parish,county,LA,LA,"${str}",2026-01-31,1238.888889,
860,395,Beaver County,county,PA,PA,"${str}",2026-01-31,1028.598864,
1538,720,Bedford County,county,VA,VA,"${str}",2026-01-31,1328.194444,
1539,849,Belknap County,county,NH,NH,"${str}",2026-01-31,1833.888889,
98,196,Bell County,county,TX,TX,"${str}",2026-01-31,1325.633519,
2139,1066,Beltrami County,county,MN,MN,"${str}",2026-01-31,1614.285714,
2888,1275,Bennington County,county,VT,VT,"${str}",2026-01-31,1433.333333,
864,248,Benton County,county,AR,AR,"${str}",2026-01-31,1547.981861,
865,1622,Benton County,county,IA,IA,"${str}",2026-01-31,750.0,
867,1174,Benton County,county,MN,MN,"${str}",2026-01-31,868.75,
870,636,Benton County,county,OR,OR,"${str}",2026-01-31,1950.531264,
872,332,Benton County,county,WA,WA,"${str}",2026-01-31,1664.736314,
874,54,Bergen County,county,NJ,NJ,"${str}",2026-01-31,2786.431258,
2141,309,Berkeley County,county,SC,SC,"${str}",2026-01-31,1922.519018,
2142,525,Berkeley County,county,WV,WV,"${str}",2026-01-31,1644.401865,
385,165,Berks County,county,PA,PA,"${str}",2026-01-31,1411.397332,
2628,502,Berkshire County,county,MA,MA,"${str}",2026-01-31,1549.940476,
2889,99,Bernalillo County,county,NM,NM,"${str}",2026-01-31,1479.118275,
1544,438,Berrien County,county,MI,MI,"${str}",2026-01-31,1374.583333,
386,15,Bexar County,county,TX,TX,"${str}",2026-01-31,1355.146395,
101,429,Bibb County,county,GA,GA,"${str}",2026-01-31,1205.284512,
1545,1042,Bingham County,county,ID,ID,"${str}",2026-01-31,1045.833333,
2890,493,Black Hawk County,county,IA,IA,"${str}",2026-01-31,1112.854783,
878,1694,Blaine County,county,ID,ID,"${str}",2026-01-31,2962.5,
387,518,Blair County,county,PA,PA,"${str}",2026-01-31,1023.472222,
884,484,Blount County,county,TN,TN,"${str}",2026-01-31,1714.824735,
2891,788,Blue Earth County,county,MN,MN,"${str}",2026-01-31,1546.527778,
885,1057,Bonner County,county,ID,ID,"${str}",2026-01-31,2047.222222,
2892,523,Bonneville County,county,ID,ID,"${str}",2026-01-31,1399.528327,
391,1581,Boone County,county,IA,IA,"${str}",2026-01-31,872.2222222,
393,780,Boone County,county,IN,IN,"${str}",2026-01-31,1809.818312,
394,480,Boone County,county,KY,KY,"${str}",2026-01-31,1831.062759,
395,366,Boone County,county,MO,MO,"${str}",2026-01-31,1349.346751,
1548,508,Bossier Parish,county,LA,LA,"${str}",2026-01-31,1353.748335,
2634,1375,Botetourt County,county,VA,VA,"${str}",2026-01-31,1817.25,
1549,216,Boulder County,county,CO,CO,"${str}",2026-01-31,2245.312672,
1551,1865,Bourbon County,county,KY,KY,"${str}",2026-01-31,1273.75,
399,648,Bowie County,county,TX,TX,"${str}",2026-01-31,1210.032764,
2637,918,Box Elder County,county,UT,UT,"${str}",2026-01-31,1270.833333,
103,1035,Boyd County,county,KY,KY,"${str}",2026-01-31,2100.0,
2149,882,Bradford County,county,PA,PA,"${str}",2026-01-31,1073.75,
1554,571,Bradley County,county,TN,TN,"${str}",2026-01-31,1348.74053,
2151,195,Brazoria County,county,TX,TX,"${str}",2026-01-31,1704.990473,
890,295,Brazos County,county,TX,TX,"${str}",2026-01-31,1707.953694,
1556,111,Brevard County,county,FL,FL,"${str}",2026-01-31,1887.346486,
1560,2038,Bristol City,county,VA,VA,"${str}",2026-01-31,1413.888889,
1558,118,Bristol County,county,MA,MA,"${str}",2026-01-31,1990.808738,
1559,992,Bristol County,county,RI,RI,"${str}",2026-01-31,2338.690476,
401,26,Bronx County,county,NY,NY,"${str}",2026-01-31,2680.500616,
892,1753,Brooke County,county,WV,WV,"${str}",2026-01-31,834.5,
2639,1354,Brookings County,county,SD,SD,"${str}",2026-01-31,1371.280756,
895,341,Broome County,county,NY,NY,"${str}",2026-01-31,1324.774411,
2894,766,Broomfield County,county,CO,CO,"${str}",2026-01-31,1981.119725,
1561,17,Broward County,county,FL,FL,"${str}",2026-01-31,2455.739675,
408,1237,Brown County,county,SD,SD,"${str}",2026-01-31,1002.916667,
410,259,Brown County,county,WI,WI,"${str}",2026-01-31,1018.051014,
2640,485,Brunswick County,county,NC,NC,"${str}",2026-01-31,1799.252849,
412,1125,Bryan County,county,GA,GA,"${str}",2026-01-31,2032.859477,
413,1072,Bryan County,county,OK,OK,"${str}",2026-01-31,1584.611111,
2154,682,Buchanan County,county,MO,MO,"${str}",2026-01-31,906.2833333,
414,106,Bucks County,county,PA,PA,"${str}",2026-01-31,2288.717476,
1562,1004,Buffalo County,county,NE,NE,"${str}",2026-01-31,1574.805556,
1565,704,Bullitt County,county,KY,KY,"${str}",2026-01-31,1516.75,
1566,716,Bulloch County,county,GA,GA,"${str}",2026-01-31,1562.07037,
2156,260,Buncombe County,county,NC,NC,"${str}",2026-01-31,1749.094898,
416,669,Burke County,county,NC,NC,"${str}",2026-01-31,1125.0,
2157,621,Burleigh County,county,ND,ND,"${str}",2026-01-31,1349.1,
2158,1999,Burleson County,county,TX,TX,"${str}",2026-01-31,1600.0,
2896,154,Burlington County,county,NJ,NJ,"${str}",2026-01-31,2213.698043,
897,1028,Burnet County,county,TX,TX,,2026-01-31,1548.208995,
898,1924,Butler County,county,AL,AL,,2026-01-31,1100.0,
900,802,Butler County,county,KS,KS,"${str}",2026-01-31,1008.952381,
904,181,Butler County,county,OH,OH,"${str}",2026-01-31,1514.154003,
905,348,Butler County,county,PA,PA,"${str}",2026-01-31,1725.346032,
418,314,Butte County,county,CA,CA,"${str}",2026-01-31,1572.10628,
2159,311,Cabarrus County,county,NC,NC,"${str}",2026-01-31,1715.761733,
906,640,Cabell County,county,WV,WV,"${str}",2026-01-31,1009.732143,
422,492,Cache County,county,UT,UT,"${str}",2026-01-31,1373.024747,
423,282,Caddo Parish,county,LA,LA,"${str}",2026-01-31,1118.902273,
2643,1082,Calaveras County,county,CA,CA,,2026-01-31,2062.5,
2644,320,Calcasieu Parish,county,LA,LA,"${str}",2026-01-31,1139.597507,
2163,710,Caldwell County,county,NC,NC,"${str}",2026-01-31,1222.777778,
2164,1083,Caldwell County,county,TX,TX,"${str}",2026-01-31,1685.0,
1569,543,Calhoun County,county,AL,AL,"${str}",2026-01-31,932.75,
1575,481,Calhoun County,county,MI,MI,"${str}",2026-01-31,1175.009524,
2166,1103,Callaway County,county,MO,MO,"${str}",2026-01-31,1146.388889,
2167,1272,Calloway County,county,KY,KY,"${str}",2026-01-31,1060.305556,
1580,975,Calumet County,county,WI,WI,"${str}",2026-01-31,929.6666667,
1581,651,Calvert County,county,MD,MD,"${str}",2026-01-31,2366.888889,
1582,483,Cambria County,county,PA,PA,"${str}",2026-01-31,796.7857143,
908,947,Camden County,county,GA,GA,"${str}",2026-01-31,1537.148077,
909,1132,Camden County,county,MO,MO,,2026-01-31,1354.777778,
911,134,Camden County,county,NJ,NJ,"${str}",2026-01-31,1947.746706,
1585,168,Cameron County,county,TX,TX,"${str}",2026-01-31,1433.65805,
2168,649,Campbell County,county,KY,KY,"${str}",2026-01-31,1543.875556,
2171,934,Campbell County,county,VA,VA,"${str}",2026-01-31,1436.488095,
2172,1051,Campbell County,county,WY,WY,"${str}",2026-01-31,1236.333333,
2173,448,Canadian County,county,OK,OK,"${str}",2026-01-31,1555.678739,
913,301,Canyon County,county,ID,ID,"${str}",2026-01-31,1543.43026,
3237,709,Cape Girardeau County,county,MO,MO,"${str}",2026-01-31,1037.377922,
2174,631,Cape May County,county,NJ,NJ,"${str}",2026-01-31,2066.666667,
915,840,Carbon County,county,PA,PA,"${str}",2026-01-31,1206.555556,
917,2177,Carbon County,county,WY,WY,,2026-01-31,945.8333333,
2178,1449,Caroline County,county,VA,VA,,2026-01-31,2088.055556,
1590,533,Carroll County,county,GA,GA,"${str}",2026-01-31,1609.697544,
1593,1863,Carroll County,county,IN,IN,"${str}",2026-01-31,1285.0,
1595,383,Carroll County,county,MD,MD,"${str}",2026-01-31,1725.236364,
1598,1000,Carroll County,county,NH,NH,,2026-01-31,2000.0,
3087,909,Carson City,county,NV,NV,"${str}",2026-01-31,1706.472222,
922,1033,Carter County,county,OK,OK,"${str}",2026-01-31,1151.25,
923,921,Carter County,county,TN,TN,"${str}",2026-01-31,1040.0,
2179,795,Carteret County,county,NC,NC,"${str}",2026-01-31,1772.705556,
924,579,Carver County,county,MN,MN,"${str}",2026-01-31,2014.930769,
1602,691,Cascade County,county,MT,MT,"${str}",2026-01-31,1336.411977,
109,1250,Cass County,county,IN,IN,"${str}",2026-01-31,974.5,
112,573,Cass County,county,MO,MO,"${str}",2026-01-31,1695.721345,
113,364,Cass County,county,ND,ND,"${str}",2026-01-31,1121.969697,
114,1590,Cass County,county,NE,NE,"${str}",2026-01-31,1372.0,
925,1675,Cassia County,county,ID,ID,"${str}",2026-01-31,1300.0,
1604,420,Catawba County,county,NC,NC,"${str}",2026-01-31,1468.161829,
1605,801,Catoosa County,county,GA,GA,"${str}",2026-01-31,1499.727778,
929,738,Cayuga County,county,NY,NY,"${str}",2026-01-31,1211.875,
429,594,Cecil County,county,MD,MD,"${str}",2026-01-31,1814.489379,
930,421,Centre County,county,PA,PA,"${str}",2026-01-31,1605.671795,
1606,1911,Chaffee County,county,CO,CO,,2026-01-31,2410.277778,
2182,1084,Chambers County,county,TX,TX,"${str}",2026-01-31,2020.333333,
2648,329,Champaign County,county,IL,IL,"${str}",2026-01-31,1291.224542,
2649,1232,Champaign County,county,OH,OH,"${str}",2026-01-31,950.0,
1607,404,Charles County,county,MD,MD,"${str}",2026-01-31,2420.200714,
2897,175,Charleston County,county,SC,SC,"${str}",2026-01-31,2026.566641,
2898,1600,Charlevoix County,county,MI,MI,,2026-01-31,1875.0,
2650,359,Charlotte County,county,FL,FL,"${str}",2026-01-31,1826.982293,
3288,1054,Charlottesville City,county,VA,VA,"${str}",2026-01-31,1926.915812,
1608,236,Chatham County,county,GA,GA,"${str}",2026-01-31,1739.473446,
1609,746,Chatham County,county,NC,NC,"${str}",2026-01-31,2084.031746,
2900,507,Chautauqua County,county,NY,NY,"${str}",2026-01-31,949.1666667,
931,835,Chaves County,county,NM,NM,"${str}",2026-01-31,1155.666667,
2185,1180,Cheatham County,county,TN,TN,"${str}",2026-01-31,1663.133333,
932,726,Chelan County,county,WA,WA,"${str}",2026-01-31,1748.391379,
1610,689,Chemung County,county,NY,NY,"${str}",2026-01-31,1164.25,
2188,267,Cherokee County,county,GA,GA,"${str}",2026-01-31,2019.916159,
2191,1515,Cherokee County,county,NC,NC,,2026-01-31,1573.75,
2192,1048,Cherokee County,county,OK,OK,"${str}",2026-01-31,1167.583333,
2193,924,Cherokee County,county,SC,SC,"${str}",2026-01-31,1017.722222,
3254,277,Chesapeake City,county,VA,VA,"${str}",2026-01-31,2045.007217,
2195,740,Cheshire County,county,NH,NH,"${str}",2026-01-31,1894.928571,
1611,131,Chester County,county,PA,PA,"${str}",2026-01-31,2115.034559,
3158,199,Chesterfield County,county,VA,VA,"${str}",2026-01-31,1803.116641,
1614,1090,Chilton County,county,AL,AL,"${str}",2026-01-31,1394.444444,
2201,825,Chippewa County,county,WI,WI,"${str}",2026-01-31,1233.472222,
1615,920,Chisago County,county,MN,MN,"${str}",2026-01-31,1548.0,
2901,400,Chittenden County,county,VT,VT,"${str}",2026-01-31,2154.317111,
2658,765,Christian County,county,KY,KY,"${str}",2026-01-31,1102.906015,
2659,670,Christian County,county,MO,MO,"${str}",2026-01-31,1440.155637,
2660,1641,Churchill County,county,NV,NV,"${str}",2026-01-31,1450.0,
938,445,Citrus County,county,FL,FL,"${str}",2026-01-31,1660.015152,
2661,169,Clackamas County,county,OR,OR,"${str}",2026-01-31,1882.305209,
1619,736,Clallam County,county,WA,WA,"${str}",2026-01-31,1825.305556,
441,527,Clark County,county,IN,IN,"${str}",2026-01-31,1307.974603,
443,1290,Clark County,county,KY,KY,"${str}",2026-01-31,1400.0,
445,12,Clark County,county,NV,NV,"${str}",2026-01-31,1715.52864,
446,479,Clark County,county,OH,OH,"${str}",2026-01-31,1175.555556,
448,141,Clark County,county,WA,WA,"${str}",2026-01-31,1869.007536,
449,1341,Clark County,county,WI,WI,,2026-01-31,795.4166667,
940,505,Clarke County,county,GA,GA,"${str}",2026-01-31,1678.782931,
1621,1185,Clatsop County,county,OR,OR,"${str}",2026-01-31,1705.777778,
118,316,Clay County,county,FL,FL,"${str}",2026-01-31,1789.386013,
125,834,Clay County,county,MN,MN,"${str}",2026-01-31,1134.884259,
126,276,Clay County,county,MO,MO,"${str}",2026-01-31,1466.538124,
130,2166,Clay County,county,SD,SD,"${str}",2026-01-31,1000.0,
1622,237,Clayton County,county,GA,GA,"${str}",2026-01-31,1614.429946,
3091,2537,Clear Creek County,county,CO,CO,"${str}",2026-01-31,2106.666667,
2902,711,Clearfield County,county,PA,PA,"${str}",2026-01-31,1012.5,
2206,327,Clermont County,county,OH,OH,"${str}",2026-01-31,1510.76715,
2667,612,Cleveland County,county,NC,NC,"${str}",2026-01-31,1206.851852,
2668,240,Cleveland County,county,OK,OK,"${str}",2026-01-31,1354.532157,
1624,1055,Clinton County,county,IA,IA,"${str}",2026-01-31,737.5,
1626,1392,Clinton County,county,IN,IN,"${str}",2026-01-31,895.8333333,
1628,722,Clinton County,county,MI,MI,"${str}",2026-01-31,1607.333333,
1632,1253,Clinton County,county,PA,PA,"${str}",2026-01-31,939.8333333,
135,84,Cobb County,county,GA,GA,"${str}",2026-01-31,1750.483742,
1634,513,Cochise County,county,AZ,AZ,"${str}",2026-01-31,1311.370243,
2207,456,Coconino County,county,AZ,AZ,"${str}",2026-01-31,2153.133987,
945,961,Coffee County,county,AL,AL,"${str}",2026-01-31,1385.683761,
947,916,Coffee County,county,TN,TN,"${str}",2026-01-31,1487.791667,
1636,926,Colbert County,county,AL,AL,"${str}",2026-01-31,1091.805556,
137,731,Cole County,county,MO,MO,"${str}",2026-01-31,950.978836,
453,1041,Coles County,county,IL,IL,"${str}",2026-01-31,822.0,
1638,191,Collier County,county,FL,FL,"${str}",2026-01-31,2653.995001,
951,43,Collin County,county,TX,TX,"${str}",2026-01-31,1683.838371,
2210,1073,Colquitt County,county,GA,GA,"${str}",2026-01-31,1195.0,
2212,784,Columbia County,county,FL,FL,"${str}",2026-01-31,1455.142857,
2213,437,Columbia County,county,GA,GA,"${str}",2026-01-31,1764.860817,
2214,869,Columbia County,county,NY,NY,"${str}",2026-01-31,2256.761905,
2215,968,Columbia County,county,OR,OR,"${str}",2026-01-31,1766.694444,
2216,836,Columbia County,county,PA,PA,"${str}",2026-01-31,1097.361111,
2218,905,Columbia County,county,WI,WI,"${str}",2026-01-31,1032.291667,
2905,599,Columbiana County,county,OH,OH,"${str}",2026-01-31,1050.0,
454,431,Comal County,county,TX,TX,"${str}",2026-01-31,1566.564263,
2221,524,Comanche County,county,OK,OK,"${str}",2026-01-31,1067.865448,
3159,37,Contra Costa County,county,CA,CA,"${str}",2026-01-31,2726.606871,
954,1835,Conway County,county,AR,AR,,2026-01-31,1250.0,
139,1,Cook County,county,IL,IL,"${str}",2026-01-31,2160.294413,
455,1171,Cooke County,county,TX,TX,"${str}",2026-01-31,1397.166667,
955,2009,Cooper County,county,MO,MO,"${str}",2026-01-31,995.0,
141,1426,Coos County,county,NH,NH,"${str}",2026-01-31,1300.0,
142,843,Coos County,county,OR,OR,"${str}",2026-01-31,1579.642857,
2224,1050,Cortland County,county,NY,NY,"${str}",2026-01-31,1153.083333,
1643,705,Coryell County,county,TX,TX,"${str}",2026-01-31,1201.112332,
960,455,Coweta County,county,GA,GA,"${str}",2026-01-31,1792.469728,
1644,561,Cowlitz County,county,WA,WA,"${str}",2026-01-31,1415.871212,
2674,560,Craighead County,county,AR,AR,"${str}",2026-01-31,1339.734886,
962,602,Craven County,county,NC,NC,"${str}",2026-01-31,1529.018519,
2226,874,Crawford County,county,AR,AR,"${str}",2026-01-31,1007.916667,
2231,1224,Crawford County,county,KS,KS,"${str}",2026-01-31,935.4166667,
2234,1162,Crawford County,county,OH,OH,"${str}",2026-01-31,975.0,
2235,688,Crawford County,county,PA,PA,"${str}",2026-01-31,780.625,
460,769,Creek County,county,OK,OK,"${str}",2026-01-31,1106.25,
462,1679,Crook County,county,OR,OR,"${str}",2026-01-31,1651.166667,
2675,823,Crow Wing County,county,MN,MN,"${str}",2026-01-31,1256.277778,
1647,673,Cullman County,county,AL,AL,"${str}",2026-01-31,1464.388889,
2240,977,Culpeper County,county,VA,VA,"${str}",2026-01-31,2089.444444,
2911,232,Cumberland County,county,ME,ME,"${str}",2026-01-31,2297.118363,
2912,213,Cumberland County,county,NC,NC,"${str}",2026-01-31,1421.610506,
2913,435,Cumberland County,county,NJ,NJ,"${str}",2026-01-31,1654.960317,
2914,273,Cumberland County,county,PA,PA,"${str}",2026-01-31,1483.241699,
2915,880,Cumberland County,county,TN,TN,"${str}",2026-01-31,1688.888889,
465,1024,Curry County,county,NM,NM,"${str}",2026-01-31,1254.332647,
466,1723,Curry County,county,OR,OR,"${str}",2026-01-31,2000.0,
967,2353,Custer County,county,MT,MT,,2026-01-31,750.0,
2241,34,Cuyahoga County,county,OH,OH,"${str}",2026-01-31,1378.493826,
971,162,Dakota County,county,MN,MN,"${str}",2026-01-31,1631.782378,
145,1013,Dale County,county,AL,AL,"${str}",2026-01-31,1333.433333,
976,628,Dallas County,county,IA,IA,"${str}",2026-01-31,1440.632295,
978,8,Dallas County,county,TX,TX,"${str}",2026-01-31,1627.634371,
146,122,Dane County,county,WI,WI,"${str}",2026-01-31,1633.86196,
3205,1145,Danville City,county,VA,VA,"${str}",2026-01-31,1170.472222,
147,1289,Dare County,county,NC,NC,"${str}",2026-01-31,2773.75,
467,980,Darke County,county,OH,OH,"${str}",2026-01-31,708.3333333,
2917,851,Darlington County,county,SC,SC,"${str}",2026-01-31,1248.5,
1650,246,Dauphin County,county,PA,PA,"${str}",2026-01-31,1350.833259,
2242,398,Davidson County,county,NC,NC,"${str}",2026-01-31,1425.055556,
2243,95,Davidson County,county,TN,TN,"${str}",2026-01-31,1770.261651,
468,1146,Davie County,county,NC,NC,"${str}",2026-01-31,1878.194444,
1652,597,Daviess County,county,KY,KY,"${str}",2026-01-31,1397.5,
470,200,Davis County,county,UT,UT,"${str}",2026-01-31,1836.339356,
1654,1880,Davison County,county,SD,SD,"${str}",2026-01-31,1021.25,
979,1599,Dawson County,county,GA,GA,"${str}",2026-01-31,2096.347222,
981,1689,Dawson County,county,NE,NE,"${str}",2026-01-31,1240.833333,
1657,604,DeKalb County,county,IL,IL,"${str}",2026-01-31,1460.512821,
983,362,DeSoto County,county,MS,MS,"${str}",2026-01-31,1709.985434,
984,86,Dekalb County,county,GA,GA,"${str}",2026-01-31,1727.495909,
986,1881,Dekalb County,county,TN,TN,,2026-01-31,1580.0,
2678,1552,Del Norte County,county,CA,CA,"${str}",2026-01-31,1575.0,
2247,549,Delaware County,county,IN,IN,"${str}",2026-01-31,1032.473969,
2248,1097,Delaware County,county,NY,NY,,2026-01-31,1062.5,
2249,322,Delaware County,county,OH,OH,"${str}",2026-01-31,1574.771861,
2251,119,Delaware County,county,PA,PA,"${str}",2026-01-31,1622.375881,
988,63,Denton County,county,TX,TX,"${str}",2026-01-31,1637.861966,
