"Bowie, MD",2000-01-31,189866.62960668575
"Bowie, MD",2000-02-29,189588.0015916591
"Bowie, MD",2000-03-31,189405.32111108716
"Bowie, MD",2000-04-30,189073.67002127215
"Bowie, MD",2000-05-31,189164.60943127787
"Bowie, MD",2000-06-30,189604.73997229416
"Bowie, MD",2000-07-31,190284.5163841416
"Bowie, MD",2000-08-31,190601.59323403984
"Bowie, MD",2000-09-30,191125.94030089164
"Bowie, MD",2000-10-31,192043.5230012384
"Bowie, MD",2000-11-30,193408.9217756079
"Bowie, MD",2000-12-31,194657.2493905473
"Bowie, MD",2001-01-31,195406.0754796666
"Bowie, MD",2001-02-28,195948.50400911723
"Bowie, MD",2001-03-31,196446.2044940289
"Bowie, MD",2001-04-30,197322.2443011944
"Bowie, MD",2001-05-31,198632.3475361425
"Bowie, MD",2001-06-30,200063.15672248937
"Bowie, MD",2001-07-31,201417.41859597285
"Bowie, MD",2001-08-31,202961.74435700112
"Bowie, MD",2001-09-30,204748.920887558
"Bowie, MD",2001-10-31,206669.6554421951
"Bowie, MD",2001-11-30,208844.58587352568
"Bowie, MD",2001-12-31,211133.33688201875
"Bowie, MD",2002-01-31,213332.8036380188
"Bowie, MD",2002-02-28,214658.70756198568
"Bowie, MD",2002-03-31,215985.855591731
"Bowie, MD",2002-04-30,217569.86062031932
"Bowie, MD",2002-05-31,219989.0314971942
"Bowie, MD",2002-06-30,222563.2943251473
"Bowie, MD",2002-07-31,225579.11319028836
"Bowie, MD",2002-08-31,228879.2121957004
"Bowie, MD",2002-09-30,232128.4967272148
"Bowie, MD",2002-10-31,235219.9418086613
"Bowie, MD",2002-11-30,237375.8414424483
"Bowie, MD",2002-12-31,239673.58894273968
"Bowie, MD",2003-01-31,241811.3150209655
"Bowie, MD",2003-02-28,244170.5038299696
"Bowie, MD",2003-03-31,246325.1386247618
"Bowie, MD",2003-04-30,248585.22703382705
"Bowie, MD",2003-05-31,251564.2477494314
"Bowie, MD",2003-06-30,254562.5409055551
"Bowie, MD",2003-07-31,257924.38715635604
"Bowie, MD",2003-08-31,261216.5307825814
"Bowie, MD",2003-09-30,265194.63202712307
"Bowie, MD",2003-10-31,269354.3048479739
"Bowie, MD",2003-11-30,273257.815048197
"Bowie, MD",2003-12-31,276065.9519663086
"Bowie, MD",2004-01-31,278097.83912485465
"Bowie, MD",2004-02-29,280494.2901791404
"Bowie, MD",2004-03-31,283419.90040112066
"Bowie, MD",2004-04-30,286747.8637975603
"Bowie, MD",2004-05-31,289967.6982536979
"Bowie, MD",2004-06-30,293958.54956204235
"Bowie, MD",2004-07-31,299193.3651374699
"Bowie, MD",2004-08-31,305328.2003823876
"Bowie, MD",2004-09-30,311566.2373123921
"Bowie, MD",2004-10-31,317461.16364754684
"Bowie, MD",2004-11-30,322414.3188289215
"Bowie, MD",2004-12-31,327858.615206814
"Bowie, MD",2005-01-31,333333.77004535514
"Bowie, MD",2005-02-28,339650.3327049526
"Bowie, MD",2005-03-31,344486.9010832067
"Bowie, MD",2005-04-30,349696.84863053187
"Bowie, MD",2005-05-31,355362.8650243632
"Bowie, MD",2005-06-30,362923.7043766053
"Bowie, MD",2005-07-31,370972.33360038913
"Bowie, MD",2005-08-31,378592.811413548
"Bowie, MD",2005-09-30,386349.8616807892
"Bowie, MD",2005-10-31,394169.1060467312
"Bowie, MD",2005-11-30,401310.7872217498
"Bowie, MD",2005-12-31,407523.0500311191
"Bowie, MD",2006-01-31,411752.5098279303
"Bowie, MD",2006-02-28,415807.0509000406
"Bowie, MD",2006-03-31,420430.1128893678
"Bowie, MD",2006-04-30,425808.1159130928
"Bowie, MD",2006-05-31,430914.6458800456
"Bowie, MD",2006-06-30,434180.6851074408
"Bowie, MD",2006-07-31,438583.4193424927
"Bowie, MD",2006-08-31,443553.9987714218
"Bowie, MD",2006-09-30,447485.54736715485
"Bowie, MD",2006-10-31,448610.2695507603
"Bowie, MD",2006-11-30,449146.172540881
"Bowie, MD",2006-12-31,449541.0810059048
"Bowie, MD",2007-01-31,449743.7230297741
"Bowie, MD",2007-02-28,448540.3864106294
"Bowie, MD",2007-03-31,448402.04829372326
"Bowie, MD",2007-04-30,447986.5153072006
"Bowie, MD",2007-05-31,447112.9108366815
"Bowie, MD",2007-06-30,445573.7133623512
"Bowie, MD",2007-07-31,443867.7797086455
"Bowie, MD",2007-08-31,443164.5597189427
"Bowie, MD",2007-09-30,442857.0670172709
"Bowie, MD",2007-10-31,440414.4358889938
"Bowie, MD",2007-11-30,434972.2799853773
"Bowie, MD",2007-12-31,428120.2909859295
"Bowie, MD",2008-01-31,425082.337129744
"Bowie, MD",2008-02-29,422229.7439090162
"Bowie, MD",2008-03-31,418677.5888071051
"Bowie, MD",2008-04-30,414039.08167287806
"Bowie, MD",2008-05-31,408985.55921978975
"Bowie, MD",2008-06-30,402820.0450480041
"Bowie, MD",2008-07-31,393456.9983763856
"Bowie, MD",2008-08-31,385356.4287410112
"Bowie, MD",2008-09-30,378017.39738682937
"Bowie, MD",2008-10-31,372206.5650822455
"Bowie, MD",2008-11-30,367928.7410715059
"Bowie, MD",2008-12-31,364974.8655271179
"Bowie, MD",2009-01-31,361845.01673101465
"Bowie, MD",2009-02-28,353924.81779514585
"Bowie, MD",2009-03-31,343741.8467353505
"Bowie, MD",2009-04-30,333684.39314947504
"Bowie, MD",2009-05-31,327681.963339574
"Bowie, MD",2009-06-30,323695.8329019621
"Bowie, MD",2009-07-31,318659.47585858457
"Bowie, MD",2009-08-31,312996.2563798649
"Bowie, MD",2009-09-30,307047.2812678854
"Bowie, MD",2009-10-31,302859.7381695272
"Bowie, MD",2009-11-30,300336.0868863586
"Bowie, MD",2009-12-31,298155.50346007623
"Bowie, MD",2010-01-31,296326.6298618224
"Bowie, MD",2010-02-28,294165.57688581146
"Bowie, MD",2010-03-31,292073.9440978418
"Bowie, MD",2010-04-30,289625.5495598335
"Bowie, MD",2010-05-31,287686.24421003734
"Bowie, MD",2010-06-30,286698.1896933608
"Bowie, MD",2010-07-31,286294.53802889906
"Bowie, MD",2010-08-31,285598.29104709445
"Bowie, MD",2010-09-30,284255.6050939469
"Bowie, MD",2010-10-31,282865.71991491463
"Bowie, MD",2010-11-30,280829.73347700963
"Bowie, MD",2010-12-31,278788.43781215005
"Bowie, MD",2011-01-31,277309.61692725547
"Bowie, MD",2011-02-28,276596.8811913295
"Bowie, MD",2011-03-31,276943.813349453
"Bowie, MD",2011-04-30,277200.35277317005
"Bowie, MD",2011-05-31,276478.3363370963
"Bowie, MD",2011-06-30,275803.9078313918
"Bowie, MD",2011-07-31,274111.1628504037
"Bowie, MD",2011-08-31,272229.6922422505
"Bowie, MD",2011-09-30,268441.259379324
"Bowie, MD",2011-10-31,265576.11524695164
"Bowie, MD",2011-11-30,264414.78166836675
"Bowie, MD",2011-12-31,264776.9977386436
"Bowie, MD",2012-01-31,264910.92508395034
"Bowie, MD",2012-02-29,264818.2667430623
"Bowie, MD",2012-03-31,264351.7116445001
"Bowie, MD",2012-04-30,264892.8448467832
"Bowie, MD",2012-05-31,265794.22864089743
"Bowie, MD",2012-06-30,267193.90770792885
"Bowie, MD",2012-07-31,267823.224550147
"Bowie, MD",2012-08-31,268397.18690288527
"Bowie, MD",2012-09-30,269629.2821958475
"Bowie, MD",2012-10-31,271296.5091368998
"Bowie, MD",2012-11-30,273584.2742517993
"Bowie, MD",2012-12-31,275862.4331584924
"Bowie, MD",2013-01-31,278118.3070719375
"Bowie, MD",2013-02-28,280217.37324612244
"Bowie, MD",2013-03-31,282246.54948576743
"Bowie, MD",2013-04-30,284783.4796925367
"Bowie, MD",2013-05-31,287647.10166552576
"Bowie, MD",2013-06-30,290405.1620971148
"Bowie, MD",2013-07-31,293168.2014240436
"Bowie, MD",2013-08-31,295762.97205651243
"Bowie, MD",2013-09-30,298371.71120290755
"Bowie, MD",2013-10-31,300674.18192140333
"Bowie, MD",2013-11-30,302473.89552780514
"Bowie, MD",2013-12-31,304503.8608289443
"Bowie, MD",2014-01-31,306096.6051947258
"Bowie, MD",2014-02-28,307984.4609004383
"Bowie, MD",2014-03-31,309656.2744194061
"Bowie, MD",2014-04-30,312047.22984919325
"Bowie, MD",2014-05-31,313965.4902374302
"Bowie, MD",2014-06-30,315120.2032428776
"Bowie, MD",2014-07-31,315558.2873510934
"Bowie, MD",2014-08-31,315796.4218004688
"Bowie, MD",2014-09-30,316640.8400048974
"Bowie, MD",2014-10-31,317567.9273640982
"Bowie, MD",2014-11-30,318805.2778681056
"Bowie, MD",2014-12-31,319542.9826128294
"Bowie, MD",2015-01-31,319482.35318829986
"Bowie, MD",2015-02-28,319770.9921881703
"Bowie, MD",2015-03-31,320665.2792065628
"Bowie, MD",2015-04-30,322333.9611451979
"Bowie, MD",2015-05-31,323943.4845593804
"Bowie, MD",2015-06-30,325098.518097436
"Bowie, MD",2015-07-31,326549.6916886506
"Bowie, MD",2015-08-31,327661.9253750099
"Bowie, MD",2015-09-30,328768.64822754165
"Bowie, MD",2015-10-31,330066.6584521292
"Bowie, MD",2015-11-30,331511.3090394968
"Bowie, MD",2015-12-31,333535.46057700535
"Bowie, MD",2016-01-31,335253.8605874277
"Bowie, MD",2016-02-29,337289.6738543259
"Bowie, MD",2016-03-31,338709.9391609137
"Bowie, MD",2016-04-30,339787.747035568
"Bowie, MD",2016-05-31,340566.29923864227
"Bowie, MD",2016-06-30,341133.06909246184
"Bowie, MD",2016-07-31,341718.9048505072
"Bowie, MD",2016-08-31,341427.7613396891
"Bowie, MD",2016-09-30,341652.0533836743
"Bowie, MD",2016-10-31,342504.1029743794
"Bowie, MD",2016-11-30,344041.4986060044
"Bowie, MD",2016-12-31,345861.3582031437
"Bowie, MD",2017-01-31,347181.8547066161
"Bowie, MD",2017-02-28,349124.0412359692
"Bowie, MD",2017-03-31,351149.322836926
"Bowie, MD",2017-04-30,353399.1708853209
"Bowie, MD",2017-05-31,354865.28830757254
"Bowie, MD",2017-06-30,355289.0560516117
"Bowie, MD",2017-07-31,355784.48285181524
"Bowie, MD",2017-08-31,356471.3008593206
"Bowie, MD",2017-09-30,358113.54585132544
"Bowie, MD",2017-10-31,359774.8003769928
"Bowie, MD",2017-11-30,361341.1822717821
"Bowie, MD",2017-12-31,362758.2507072403
"Bowie, MD",2018-01-31,363518.9769788042
"Bowie, MD",2018-02-28,364200.6965744391
"Bowie, MD",2018-03-31,365288.828855973
"Bowie, MD",2018-04-30,366826.43828793854
"Bowie, MD",2018-05-31,368554.6794155093
"Bowie, MD",2018-06-30,369282.2049500807
"Bowie, MD",2018-07-31,369860.5870166096
"Bowie, MD",2018-08-31,370077.7270279406
"Bowie, MD",2018-09-30,370752.5360142852
"Bowie, MD",2018-10-31,371546.95503646525
"Bowie, MD",2018-11-30,372147.41980731447
"Bowie, MD",2018-12-31,372153.6453315153
"Bowie, MD",2019-01-31,371711.6862347172
"Bowie, MD",2019-02-28,371875.01599116967
"Bowie, MD",2019-03-31,373229.1724079866
"Bowie, MD",2019-04-30,375308.1535875837
"Bowie, MD",2019-05-31,377133.2672849291
"Bowie, MD",2019-06-30,378268.17083196825
"Bowie, MD",2019-07-31,379271.223329614
"Bowie, MD",2019-08-31,380071.6996216127
"Bowie, MD",2019-09-30,380703.0316130113
"Bowie, MD",2019-10-31,381190.844250811
"Bowie, MD",2019-11-30,382036.0998522046
"Bowie, MD",2019-12-31,383034.4064624722
"Bowie, MD",2020-01-31,384800.04383379786
"Bowie, MD",2020-02-29,387363.87845288106
"Bowie, MD",2020-03-31,390554.107604312
"Bowie, MD",2020-04-30,393309.403226065
"Bowie, MD",2020-05-31,394810.6663660652
"Bowie, MD",2020-06-30,395631.0428171824
"Bowie, MD",2020-07-31,396859.6579343367
"Bowie, MD",2020-08-31,399341.0364061192
"Bowie, MD",2020-09-30,403600.2248655706
"Bowie, MD",2020-10-31,408778.8484491104
"Bowie, MD",2020-11-30,414541.3178759183
"Bowie, MD",2020-12-31,420256.94324500137
"Bowie, MD",2021-01-31,426187.9438239669
"Bowie, MD",2021-02-28,432843.7017307177
"Bowie, MD",2021-03-31,440049.0110954576
"Bowie, MD",2021-04-30,447754.7498602155
"Bowie, MD",2021-05-31,455226.20754174766
"Bowie, MD",2021-06-30,461492.4498350868
"Bowie, MD",2021-07-31,465141.4456210099
"Bowie, MD",2021-08-31,466176.7864424282
"Bowie, MD",2021-09-30,465879.8939027991
"Bowie, MD",2021-10-31,466314.8605449618
"Bowie, MD",2021-11-30,467583.64498526347
"Bowie, MD",2021-12-31,469626.624078987
"Bowie, MD",2022-01-31,472499.68696761614
"Bowie, MD",2022-02-28,476716.95589247806
"Bowie, MD",2022-03-31,482163.7834445692
"Bowie, MD",2022-04-30,487337.6222113714
"Bowie, MD",2022-05-31,491787.1723371148
"Bowie, MD",2022-06-30,494442.499856126
"Bowie, MD",2022-07-31,494535.1805111161
"Bowie, MD",2022-08-31,492281.596200041
"Bowie, MD",2022-09-30,489115.100094916
"Bowie, MD",2022-10-31,487116.1910378763
"Bowie, MD",2022-11-30,485970.6879410311
"Bowie, MD",2022-12-31,484982.9697152584
"Bowie, MD",2023-01-31,484303.1497342666
"Bowie, MD",2023-02-28,484122.7647931228
"Bowie, MD",2023-03-31,484910.9466040908
"Bowie, MD",2023-04-30,486552.9590644957
"Bowie, MD",2023-05-31,489212.1332855818
"Bowie, MD",2023-06-30,492704.5788407264
"Bowie, MD",2023-07-31,495557.1020156105
"Bowie, MD",2023-08-31,497708.0302792308
"Bowie, MD",2023-09-30,498607.68636098993
"Bowie, MD",2023-10-31,498910.3447891897
"Bowie, MD",2023-11-30,498403.8562679873
"Bowie, MD",2023-12-31,498174.26597372704
"Bowie, MD",2024-01-31,498094.9375271968
"Bowie, MD",2024-02-29,499316.93645745405
"Bowie, MD",2024-03-31,501555.4024530497
"Bowie, MD",2024-04-30,504922.5786636809
"Bowie, MD",2024-05-31,507456.18354652287
"Bowie, MD",2024-06-30,508389.636968835
"Bowie, MD",2024-07-31,508092.0746201203
"Bowie, MD",2024-08-31,507748.940280668
"Bowie, MD",2024-09-30,508365.6391969748
"Bowie, MD",2024-10-31,509747.1139610636
"Bowie, MD",2024-11-30,511541.3911101673
"Bowie, MD",2024-12-31,512923.1982729104
"Bowie, MD",2025-01-31,514141.40356249857
"Bowie, MD",2025-02-28,514921.1704245812
"Bowie, MD",2025-03-31,515284.0319308794
"Bowie, MD",2025-04-30,515535.64848952834
"Bowie, MD",2025-05-31,515308.3112494131
"Bowie, MD",2025-06-30,514951.53857225954
"Bowie, MD",2025-07-31,514771.0852912154
"Bowie, MD",2025-08-31,514762.2278217603
"Bowie, MD",2025-09-30,514700.6185515148
"Bowie, MD",2025-10-31,514531.2276386146
"Bowie, MD",2025-11-30,514518.255265885
"Franklin, TN",2000-01-31,237299.61469024516
"Franklin, TN",2000-02-29,237584.0041456196
"Franklin, TN",2000-03-31,237707.92788098264
"Franklin, TN",2000-04-30,238174.36408308704
"Franklin, TN",2000-05-31,238667.9136390992
"Franklin, TN",2000-06-30,239336.67448848765
"Franklin, TN",2000-07-31,239872.990940774
"Franklin, TN",2000-08-31,240399.1130747856
"Franklin, TN",2000-09-30,240885.02733603632
"Franklin, TN",2000-10-31,241416.31825261784
"Franklin, TN",2000-11-30,241800.6666008317
"Franklin, TN",2000-12-31,242130.1654154987
"Franklin, TN",2001-01-31,242305.5907789479
"Franklin, TN",2001-02-28,242525.1345739173
"Franklin, TN",2001-03-31,242812.85668665005
"Franklin, TN",2001-04-30,243307.0824760657
"Franklin, TN",2001-05-31,243740.83268019464
"Franklin, TN",2001-06-30,244263.7748769672
"Franklin, TN",2001-07-31,244732.9140183428
"Franklin, TN",2001-08-31,245371.17438308467
"Franklin, TN",2001-09-30,245872.21411509367
"Franklin, TN",2001-10-31,246487.2487989778
"Franklin, TN",2001-11-30,247195.59869376765
"Franklin, TN",2001-12-31,247939.9349676231
"Franklin, TN",2002-01-31,248323.05001019407
"Franklin, TN",2002-02-28,248529.25016617903
"Franklin, TN",2002-03-31,248673.2275756429
"Franklin, TN",2002-04-30,249075.2693235686
"Franklin, TN",2002-05-31,249734.80553378697
"Franklin, TN",2002-06-30,250544.37912933133
"Franklin, TN",2002-07-31,251531.5639782931
"Franklin, TN",2002-08-31,252431.7146169585
"Franklin, TN",2002-09-30,253321.51343572108
"Franklin, TN",2002-10-31,254126.78253756723
"Franklin, TN",2002-11-30,254902.9212120836
"Franklin, TN",2002-12-31,255784.89810796885
"Franklin, TN",2003-01-31,256560.9382739826
"Franklin, TN",2003-02-28,257147.5807019734
"Franklin, TN",2003-03-31,257452.8215153001
"Franklin, TN",2003-04-30,257656.39909224768
"Franklin, TN",2003-05-31,257871.03018137053
"Franklin, TN",2003-06-30,258180.99534203808
"Franklin, TN",2003-07-31,258539.72228082607
"Franklin, TN",2003-08-31,259184.51630551243
"Franklin, TN",2003-09-30,260112.6839332865
"Franklin, TN",2003-10-31,261383.3474520608
"Franklin, TN",2003-11-30,262572.93421172886
"Franklin, TN",2003-12-31,263726.10678181093
"Franklin, TN",2004-01-31,264596.07161293854
"Franklin, TN",2004-02-29,265458.3304781807
"Franklin, TN",2004-03-31,266299.52508034353
"Franklin, TN",2004-04-30,267438.65967382834
"Franklin, TN",2004-05-31,268903.0530812098
"Franklin, TN",2004-06-30,270620.63701084006
"Franklin, TN",2004-07-31,272710.80427961936
"Franklin, TN",2004-08-31,274927.58686714893
"Franklin, TN",2004-09-30,277601.6433207241
"Franklin, TN",2004-10-31,280348.6427097986
"Franklin, TN",2004-11-30,282988.8235368533
"Franklin, TN",2004-12-31,285025.5110579996
"Franklin, TN",2005-01-31,286253.22052980546
"Franklin, TN",2005-02-28,286788.4325466392
"Franklin, TN",2005-03-31,287659.2933200849
"Franklin, TN",2005-04-30,289243.21746207395
"Franklin, TN",2005-05-31,291603.40312375745
"Franklin, TN",2005-06-30,294238.88388607843
"Franklin, TN",2005-07-31,297062.50588355254
"Franklin, TN",2005-08-31,299989.663018153
"Franklin, TN",2005-09-30,302300.53286527045
"Franklin, TN",2005-10-31,304185.7359074805
"Franklin, TN",2005-11-30,306110.4900564094
"Franklin, TN",2005-12-31,308339.322777743
"Franklin, TN",2006-01-31,311076.8547045697
"Franklin, TN",2006-02-28,313815.40751513065
"Franklin, TN",2006-03-31,316900.77790207026
"Franklin, TN",2006-04-30,320333.0892850599
"Franklin, TN",2006-05-31,325105.7681114575
"Franklin, TN",2006-06-30,329849.39680129825
"Franklin, TN",2006-07-31,335284.2952903978
"Franklin, TN",2006-08-31,339414.2748737044
"Franklin, TN",2006-09-30,343618.03733556595
"Franklin, TN",2006-10-31,346878.127910208
"Franklin, TN",2006-11-30,349625.18978891167
"Franklin, TN",2006-12-31,351885.3724313442
"Franklin, TN",2007-01-31,353848.76904357696
"Franklin, TN",2007-02-28,356109.48460320785
"Franklin, TN",2007-03-31,358115.21546386456
"Franklin, TN",2007-04-30,359829.48969102465
"Franklin, TN",2007-05-31,361388.9656579988
"Franklin, TN",2007-06-30,363092.8003433144
"Franklin, TN",2007-07-31,364312.78447695234
"Franklin, TN",2007-08-31,365528.5902983824
"Franklin, TN",2007-09-30,365531.9625099532
"Franklin, TN",2007-10-31,365137.9906757506
"Franklin, TN",2007-11-30,363373.7608144384
"Franklin, TN",2007-12-31,362105.423994919
"Franklin, TN",2008-01-31,360213.9441823426
"Franklin, TN",2008-02-29,359136.1471472456
"Franklin, TN",2008-03-31,357854.9664135289
"Franklin, TN",2008-04-30,357130.43272176903
"Franklin, TN",2008-05-31,355759.74812923925
"Franklin, TN",2008-06-30,354074.71207778173
"Franklin, TN",2008-07-31,352009.3889986847
"Franklin, TN",2008-08-31,349842.60693342966
"Franklin, TN",2008-09-30,347978.3154273808
"Franklin, TN",2008-10-31,346313.231251083
"Franklin, TN",2008-11-30,345163.8654092078
"Franklin, TN",2008-12-31,344053.1371101492
"Franklin, TN",2009-01-31,342404.52387496625
"Franklin, TN",2009-02-28,340833.4155668094
"Franklin, TN",2009-03-31,338878.24961332226
"Franklin, TN",2009-04-30,337149.443368804
"Franklin, TN",2009-05-31,335002.3477117216
"Franklin, TN",2009-06-30,333252.47762317915
"Franklin, TN",2009-07-31,332018.4528986363
"Franklin, TN",2009-08-31,331320.1900695514
"Franklin, TN",2009-09-30,330661.4534319862
"Franklin, TN",2009-10-31,329803.9071011236
"Franklin, TN",2009-11-30,328059.3770042159
"Franklin, TN",2009-12-31,326112.98613372655
"Franklin, TN",2010-01-31,324356.21273878217
"Franklin, TN",2010-02-28,323786.4647950818
"Franklin, TN",2010-03-31,323738.7975442317
"Franklin, TN",2010-04-30,324665.0289857012
"Franklin, TN",2010-05-31,325200.6239628138
"Franklin, TN",2010-06-30,325231.8510867358
"Franklin, TN",2010-07-31,323731.76639831386
"Franklin, TN",2010-08-31,322344.9626546749
"Franklin, TN",2010-09-30,321410.0980221992
"Franklin, TN",2010-10-31,321064.5622337555
"Franklin, TN",2010-11-30,320912.6624354681
"Franklin, TN",2010-12-31,320045.2356803002
"Franklin, TN",2011-01-31,320411.6444991524
"Franklin, TN",2011-02-28,320808.27319257666
"Franklin, TN",2011-03-31,322020.1526935293
"Franklin, TN",2011-04-30,322784.2493862508
"Franklin, TN",2011-05-31,323432.8882786256
"Franklin, TN",2011-06-30,323833.552412614
"Franklin, TN",2011-07-31,323577.23696467007
"Franklin, TN",2011-08-31,322929.2828459918
"Franklin, TN",2011-09-30,321973.6277728112
"Franklin, TN",2011-10-31,320889.3248369961
"Franklin, TN",2011-11-30,320768.3755471863
"Franklin, TN",2011-12-31,321855.4574394273
"Franklin, TN",2012-01-31,323747.81536628207
"Franklin, TN",2012-02-29,324585.4511682543
"Franklin, TN",2012-03-31,324432.5018956617
"Franklin, TN",2012-04-30,323444.6226289393
"Franklin, TN",2012-05-31,322960.37323378754
"Franklin, TN",2012-06-30,323353.8738627252
"Franklin, TN",2012-07-31,324686.8006221601
"Franklin, TN",2012-08-31,326731.3694670011
"Franklin, TN",2012-09-30,329010.3798209273
"Franklin, TN",2012-10-31,331208.1779062495
"Franklin, TN",2012-11-30,333111.6123026873
"Franklin, TN",2012-12-31,334459.5390578842
"Franklin, TN",2013-01-31,336073.2334269727
"Franklin, TN",2013-02-28,338171.58240287896
"Franklin, TN",2013-03-31,340649.46345101384
"Franklin, TN",2013-04-30,342908.55406128854
"Franklin, TN",2013-05-31,344915.48333680193
"Franklin, TN",2013-06-30,347327.8721738647
"Franklin, TN",2013-07-31,350010.685867606
"Franklin, TN",2013-08-31,352760.5504006489
"Franklin, TN",2013-09-30,355167.8516190998
"Franklin, TN",2013-10-31,357632.5887451761
"Franklin, TN",2013-11-30,360114.5136692724
"Franklin, TN",2013-12-31,362332.3704658568
"Franklin, TN",2014-01-31,364213.68262994615
"Franklin, TN",2014-02-28,365799.8945692628
"Franklin, TN",2014-03-31,367709.4768457964
"Franklin, TN",2014-04-30,369252.62801458495
"Franklin, TN",2014-05-31,370961.1593515353
"Franklin, TN",2014-06-30,372524.5547614473
"Franklin, TN",2014-07-31,374366.8559931622
"Franklin, TN",2014-08-31,375853.003460737
"Franklin, TN",2014-09-30,377424.10702560487
"Franklin, TN",2014-10-31,378993.8795057721
"Franklin, TN",2014-11-30,380926.7009895176
"Franklin, TN",2014-12-31,382778.2967987238
